unit_id,recording_id,utterance_index,duration,word_count,baseline_wer,adapted_wer,wer_delta,improved,teacher_selected_wer,teacher_accepted_updates,teacher_skipped_updates,mean_vote_count,mean_vote_fraction
BlaiseAguerayArcas_2007:0026:312.56-314.56,BlaiseAguerayArcas_2007,26,2.0,5,0.0,0.0,0.0,False,,0,3,,
BlaiseAguerayArcas_2007:0027:318.57-329.96,BlaiseAguerayArcas_2007,27,11.389999999999986,39,0.07692307692307693,0.07692307692307693,0.0,False,,0,3,,
BlaiseAguerayArcas_2007:0028:329.96-341.75,BlaiseAguerayArcas_2007,28,11.79000000000002,49,0.16326530612244897,0.16326530612244897,0.0,False,,0,3,,
BlaiseAguerayArcas_2007:0029:341.75-353.53,BlaiseAguerayArcas_2007,29,11.779999999999973,42,0.047619047619047616,0.047619047619047616,0.0,False,,0,3,,
BlaiseAguerayArcas_2007:0030:353.53-359.82,BlaiseAguerayArcas_2007,30,6.2900000000000205,22,0.13636363636363635,0.13636363636363635,0.0,False,,0,3,,
BlaiseAguerayArcas_2007:0031:359.82-370.08,BlaiseAguerayArcas_2007,31,10.259999999999991,43,0.23255813953488372,0.23255813953488372,0.0,False,,0,3,,
BlaiseAguerayArcas_2007:0032:370.08-380.65,BlaiseAguerayArcas_2007,32,10.569999999999993,32,0.125,0.125,0.0,False,,0,3,,
BlaiseAguerayArcas_2007:0033:380.71-388.67,BlaiseAguerayArcas_2007,33,7.960000000000036,23,0.08695652173913043,0.08695652173913043,0.0,False,,0,3,,
BlaiseAguerayArcas_2007:0034:400.16-408.12,BlaiseAguerayArcas_2007,34,7.9599999999999795,31,0.22580645161290322,0.22580645161290322,0.0,False,,0,3,,
BlaiseAguerayArcas_2007:0035:408.12-409.89,BlaiseAguerayArcas_2007,35,1.7699999999999818,3,0.0,0.0,0.0,False,2.0,3,0,5.333333333333333,0.3333333333333333
BlaiseAguerayArcas_2007:0036:409.96-414.19,BlaiseAguerayArcas_2007,36,4.230000000000018,14,0.07142857142857142,0.07142857142857142,0.0,False,,0,3,,
BlaiseAguerayArcas_2007:0037:414.20-419.24,BlaiseAguerayArcas_2007,37,5.0400000000000205,18,0.16666666666666666,0.16666666666666666,0.0,False,,0,3,,
BlaiseAguerayArcas_2007:0038:419.24-428.68,BlaiseAguerayArcas_2007,38,9.439999999999998,43,0.046511627906976744,0.046511627906976744,0.0,False,,0,3,,
BlaiseAguerayArcas_2007:0039:428.68-442.22,BlaiseAguerayArcas_2007,39,13.54000000000002,60,0.11666666666666667,0.11666666666666667,0.0,False,,0,3,,
BlaiseAguerayArcas_2007:0040:442.22-444.42,BlaiseAguerayArcas_2007,40,2.1999999999999886,6,0.16666666666666666,0.16666666666666666,0.0,False,,0,3,,
BlaiseAguerayArcas_2007:0041:444.42-444.89,BlaiseAguerayArcas_2007,41,0.46999999999997044,3,1.0,1.0,0.0,False,,3,0,5.0,0.3125
BrianCox_2009U:0000:13.16-23.36,BrianCox_2009U,0,10.2,43,0.3488372093023256,0.3488372093023256,0.0,False,,0,3,,
BrianCox_2009U:0001:23.36-39.11,BrianCox_2009U,1,15.75,49,0.22448979591836735,0.22448979591836735,0.0,False,,0,3,,
BrianCox_2009U:0002:39.11-48.14,BrianCox_2009U,2,9.030000000000001,31,0.12903225806451613,0.12903225806451613,0.0,False,,0,3,,
BrianCox_2009U:0003:48.14-56.84,BrianCox_2009U,3,8.700000000000003,29,0.034482758620689655,0.034482758620689655,0.0,False,,0,3,,
BrianCox_2009U:0004:56.84-66.45,BrianCox_2009U,4,9.61,31,0.0967741935483871,0.0967741935483871,0.0,False,,0,3,,
BrianCox_2009U:0005:66.45-77.14,BrianCox_2009U,5,10.689999999999998,35,0.05714285714285714,0.05714285714285714,0.0,False,,0,3,,
BrianCox_2009U:0006:77.14-90.54,BrianCox_2009U,6,13.400000000000006,47,0.06382978723404255,0.06382978723404255,0.0,False,,0,3,,
BrianCox_2009U:0007:90.54-103.47,BrianCox_2009U,7,12.929999999999993,43,0.27906976744186046,0.27906976744186046,0.0,False,,0,3,,
BrianCox_2009U:0008:103.47-114.28,BrianCox_2009U,8,10.810000000000002,34,0.08823529411764706,0.08823529411764706,0.0,False,,0,3,,
BrianCox_2009U:0009:114.28-129.16,BrianCox_2009U,9,14.879999999999995,34,0.2647058823529412,0.2647058823529412,0.0,False,,0,3,,
BrianCox_2009U:0010:129.16-137.25,BrianCox_2009U,10,8.090000000000003,24,0.125,0.125,0.0,False,,0,3,,
BrianCox_2009U:0011:137.25-152.55,BrianCox_2009U,11,15.300000000000011,54,0.14814814814814814,0.14814814814814814,0.0,False,,0,3,,
BrianCox_2009U:0012:152.55-166.91,BrianCox_2009U,12,14.359999999999985,37,0.13513513513513514,0.13513513513513514,0.0,False,,0,3,,
BrianCox_2009U:0013:166.91-174.22,BrianCox_2009U,13,7.310000000000002,29,0.13793103448275862,0.13793103448275862,0.0,False,,0,3,,
BrianCox_2009U:0014:174.22-193.78,BrianCox_2009U,14,19.560000000000002,50,0.18,0.18,0.0,False,,0,3,,
BrianCox_2009U:0015:193.78-200.61,BrianCox_2009U,15,6.8300000000000125,21,0.09523809523809523,0.09523809523809523,0.0,False,,0,3,,
CraigVenter_2008:0000:15.66-31.43,CraigVenter_2008,0,15.77,39,0.1282051282051282,0.1282051282051282,0.0,False,,0,3,,
CraigVenter_2008:0001:31.43-35.24,CraigVenter_2008,1,3.8100000000000023,11,0.0,0.0,0.0,False,0.2727272727272727,1,2,3.0,0.1875
CraigVenter_2008:0002:35.42-43.46,CraigVenter_2008,2,8.04,21,0.047619047619047616,0.047619047619047616,0.0,False,,0,3,,
CraigVenter_2008:0003:44.72-53.74,CraigVenter_2008,3,9.020000000000003,23,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0004:53.74-68.57,CraigVenter_2008,4,14.829999999999991,38,0.07894736842105263,0.07894736842105263,0.0,False,,0,3,,
CraigVenter_2008:0005:68.57-73.34,CraigVenter_2008,5,4.77000000000001,10,0.0,0.0,0.0,False,0.3,1,2,2.0,0.125
CraigVenter_2008:0006:73.34-88.94,CraigVenter_2008,6,15.599999999999994,36,0.05555555555555555,0.05555555555555555,0.0,False,,0,3,,
CraigVenter_2008:0007:88.94-94.25,CraigVenter_2008,7,5.310000000000002,18,0.05555555555555555,0.05555555555555555,0.0,False,,0,3,,
CraigVenter_2008:0008:94.25-104.53,CraigVenter_2008,8,10.280000000000001,34,0.08823529411764706,0.08823529411764706,0.0,False,,0,3,,
CraigVenter_2008:0009:104.53-117.45,CraigVenter_2008,9,12.920000000000002,36,0.1111111111111111,0.1111111111111111,0.0,False,,0,3,,
CraigVenter_2008:0010:117.45-126.15,CraigVenter_2008,10,8.700000000000003,19,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0011:126.15-134.20,CraigVenter_2008,11,8.049999999999983,19,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0012:134.20-149.05,CraigVenter_2008,12,14.850000000000023,39,0.07692307692307693,0.07692307692307693,0.0,False,,0,3,,
CraigVenter_2008:0013:149.05-155.26,CraigVenter_2008,13,6.2099999999999795,13,0.07692307692307693,0.07692307692307693,0.0,False,,0,3,,
CraigVenter_2008:0014:155.26-167.02,CraigVenter_2008,14,11.76000000000002,28,0.07142857142857142,0.07142857142857142,0.0,False,,0,3,,
CraigVenter_2008:0015:167.02-177.42,CraigVenter_2008,15,10.399999999999977,24,0.08333333333333333,0.08333333333333333,0.0,False,,0,3,,
CraigVenter_2008:0016:177.42-189.16,CraigVenter_2008,16,11.740000000000009,31,0.06451612903225806,0.06451612903225806,0.0,False,,0,3,,
CraigVenter_2008:0017:189.16-199.62,CraigVenter_2008,17,10.460000000000008,37,0.08108108108108109,0.08108108108108109,0.0,False,,0,3,,
CraigVenter_2008:0018:199.62-216.92,CraigVenter_2008,18,17.299999999999983,44,0.13636363636363635,0.13636363636363635,0.0,False,,0,3,,
CraigVenter_2008:0019:216.92-223.26,CraigVenter_2008,19,6.340000000000003,18,0.1111111111111111,0.1111111111111111,0.0,False,,0,3,,
CraigVenter_2008:0020:223.26-241.15,CraigVenter_2008,20,17.890000000000015,46,0.10869565217391304,0.10869565217391304,0.0,False,,0,3,,
CraigVenter_2008:0021:242.53-245.32,CraigVenter_2008,21,2.789999999999992,9,0.2222222222222222,0.2222222222222222,0.0,False,,0,3,,
CraigVenter_2008:0022:247.36-259.27,CraigVenter_2008,22,11.909999999999968,36,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0023:259.28-272.95,CraigVenter_2008,23,13.670000000000016,40,0.175,0.175,0.0,False,,0,3,,
CraigVenter_2008:0024:272.95-282.78,CraigVenter_2008,24,9.829999999999984,22,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0025:282.78-297.29,CraigVenter_2008,25,14.510000000000048,43,0.18604651162790697,0.18604651162790697,0.0,False,,0,3,,
CraigVenter_2008:0026:297.29-307.79,CraigVenter_2008,26,10.5,28,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0027:307.79-327.39,CraigVenter_2008,27,19.599999999999966,58,0.1206896551724138,0.1206896551724138,0.0,False,,0,3,,
CraigVenter_2008:0028:327.39-341.67,CraigVenter_2008,28,14.28000000000003,35,0.08571428571428572,0.08571428571428572,0.0,False,,0,3,,
CraigVenter_2008:0029:341.67-356.97,CraigVenter_2008,29,15.300000000000011,36,0.1111111111111111,0.1111111111111111,0.0,False,,0,3,,
CraigVenter_2008:0030:356.97-376.46,CraigVenter_2008,30,19.489999999999952,61,0.04918032786885246,0.04918032786885246,0.0,False,,0,3,,
CraigVenter_2008:0031:376.46-385.14,CraigVenter_2008,31,8.680000000000007,20,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0032:385.15-391.62,CraigVenter_2008,32,6.470000000000027,19,0.2631578947368421,0.2631578947368421,0.0,False,,0,3,,
CraigVenter_2008:0033:391.19-404.00,CraigVenter_2008,33,12.810000000000002,27,0.18518518518518517,0.18518518518518517,0.0,False,,0,3,,
CraigVenter_2008:0034:404.00-415.08,CraigVenter_2008,34,11.079999999999984,33,0.24242424242424243,0.24242424242424243,0.0,False,,0,3,,
CraigVenter_2008:0035:415.08-427.36,CraigVenter_2008,35,12.28000000000003,36,0.08333333333333333,0.08333333333333333,0.0,False,,0,3,,
CraigVenter_2008:0036:427.36-448.86,CraigVenter_2008,36,21.5,59,0.06779661016949153,0.06779661016949153,0.0,False,0.9152542372881356,3,3,3.0,0.1875
CraigVenter_2008:0037:448.86-464.77,CraigVenter_2008,37,15.909999999999968,39,0.15384615384615385,0.15384615384615385,0.0,False,,0,3,,
CraigVenter_2008:0038:464.77-479.22,CraigVenter_2008,38,14.450000000000045,39,0.07692307692307693,0.07692307692307693,0.0,False,,0,3,,
CraigVenter_2008:0039:479.22-497.31,CraigVenter_2008,39,18.089999999999975,53,0.1509433962264151,0.1509433962264151,0.0,False,,0,3,,
CraigVenter_2008:0040:497.31-512.64,CraigVenter_2008,40,15.329999999999984,44,0.1590909090909091,0.1590909090909091,0.0,False,,0,3,,
CraigVenter_2008:0041:512.64-528.19,CraigVenter_2008,41,15.550000000000068,40,0.05,0.05,0.0,False,,0,3,,
CraigVenter_2008:0042:528.19-544.03,CraigVenter_2008,42,15.839999999999918,44,0.045454545454545456,0.045454545454545456,0.0,False,,0,3,,
CraigVenter_2008:0043:544.03-552.14,CraigVenter_2008,43,8.110000000000014,30,0.06666666666666667,0.06666666666666667,0.0,False,,0,3,,
CraigVenter_2008:0044:552.14-571.84,CraigVenter_2008,44,19.700000000000045,58,0.06896551724137931,0.06896551724137931,0.0,False,,0,3,,
CraigVenter_2008:0045:571.84-596.00,CraigVenter_2008,45,24.159999999999968,68,0.10294117647058823,0.10294117647058823,0.0,False,,0,6,,
CraigVenter_2008:0046:596.00-607.69,CraigVenter_2008,46,11.690000000000055,35,0.08571428571428572,0.08571428571428572,0.0,False,,0,3,,
CraigVenter_2008:0047:607.69-614.46,CraigVenter_2008,47,6.769999999999982,21,0.23809523809523808,0.23809523809523808,0.0,False,,0,3,,
CraigVenter_2008:0048:614.46-624.53,CraigVenter_2008,48,10.069999999999936,19,0.10526315789473684,0.10526315789473684,0.0,False,,0,3,,
CraigVenter_2008:0049:624.53-632.68,CraigVenter_2008,49,8.149999999999977,17,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0050:632.68-644.55,CraigVenter_2008,50,11.870000000000005,29,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0051:644.66-648.90,CraigVenter_2008,51,4.240000000000009,16,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0052:648.90-663.25,CraigVenter_2008,52,14.350000000000023,44,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0053:663.25-679.70,CraigVenter_2008,53,16.450000000000045,39,0.1282051282051282,0.1282051282051282,0.0,False,,0,3,,
CraigVenter_2008:0054:679.78-682.59,CraigVenter_2008,54,2.810000000000059,5,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0055:682.60-699.35,CraigVenter_2008,55,16.75,47,0.02127659574468085,0.02127659574468085,0.0,False,,0,3,,
CraigVenter_2008:0056:699.35-710.11,CraigVenter_2008,56,10.759999999999991,29,0.034482758620689655,0.034482758620689655,0.0,False,,0,3,,
CraigVenter_2008:0057:710.11-722.98,CraigVenter_2008,57,12.870000000000005,32,0.09375,0.09375,0.0,False,,0,3,,
CraigVenter_2008:0058:722.98-733.12,CraigVenter_2008,58,10.139999999999986,19,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0059:733.12-739.52,CraigVenter_2008,59,6.399999999999977,18,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0060:739.52-760.87,CraigVenter_2008,60,21.350000000000023,49,0.061224489795918366,0.061224489795918366,0.0,False,,0,6,,
CraigVenter_2008:0061:760.87-767.08,CraigVenter_2008,61,6.210000000000036,13,0.23076923076923078,0.23076923076923078,0.0,False,,0,3,,
CraigVenter_2008:0062:767.08-779.96,CraigVenter_2008,62,12.879999999999995,28,0.03571428571428571,0.03571428571428571,0.0,False,,0,3,,
CraigVenter_2008:0063:779.96-791.01,CraigVenter_2008,63,11.049999999999955,29,0.13793103448275862,0.13793103448275862,0.0,False,,0,3,,
CraigVenter_2008:0064:791.01-807.20,CraigVenter_2008,64,16.190000000000055,41,0.14634146341463414,0.14634146341463414,0.0,False,,0,3,,
CraigVenter_2008:0065:807.20-829.00,CraigVenter_2008,65,21.799999999999955,62,0.12903225806451613,0.12903225806451613,0.0,False,1.0,3,3,3.6666666666666665,0.22916666666666666
CraigVenter_2008:0066:829.00-831.82,CraigVenter_2008,66,2.82000000000005,7,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0067:836.36-853.28,CraigVenter_2008,67,16.91999999999996,46,0.08695652173913043,0.08695652173913043,0.0,False,,0,3,,
CraigVenter_2008:0068:853.28-869.13,CraigVenter_2008,68,15.850000000000023,38,0.21052631578947367,0.21052631578947367,0.0,False,,0,3,,
CraigVenter_2008:0069:869.13-874.60,CraigVenter_2008,69,5.470000000000027,15,0.0,0.0,0.0,False,0.0,1,2,2.0,0.125
CraigVenter_2008:0070:874.72-883.61,CraigVenter_2008,70,8.889999999999986,24,0.0,0.0,0.0,False,,0,3,,
CraigVenter_2008:0071:888.00-891.32,CraigVenter_2008,71,3.32000000000005,12,0.08333333333333333,0.08333333333333333,0.0,False,,0,3,,
CraigVenter_2008:0072:891.32-907.10,CraigVenter_2008,72,15.779999999999973,49,0.04081632653061224,0.04081632653061224,0.0,False,,0,3,,
CraigVenter_2008:0073:907.11-912.86,CraigVenter_2008,73,5.75,12,0.25,0.25,0.0,False,,0,3,,
CraigVenter_2008:0074:912.86-919.50,CraigVenter_2008,74,6.639999999999986,16,0.0625,0.0625,0.0,False,,0,3,,
CraigVenter_2008:0075:919.50-937.14,CraigVenter_2008,75,17.639999999999986,42,0.16666666666666666,0.16666666666666666,0.0,False,,0,3,,
DavidMerrill_2009:0000:11.48-25.62,DavidMerrill_2009,0,14.14,53,0.07547169811320754,0.07547169811320754,0.0,False,,0,3,,
DavidMerrill_2009:0001:25.62-31.81,DavidMerrill_2009,1,6.189999999999998,17,0.058823529411764705,0.058823529411764705,0.0,False,,0,3,,
DavidMerrill_2009:0002:31.81-41.11,DavidMerrill_2009,2,9.3,28,0.14285714285714285,0.14285714285714285,0.0,False,,0,3,,
DavidMerrill_2009:0003:41.11-53.61,DavidMerrill_2009,3,12.5,45,0.044444444444444446,0.044444444444444446,0.0,False,,0,3,,
DavidMerrill_2009:0004:53.61-58.99,DavidMerrill_2009,4,5.380000000000003,15,0.06666666666666667,0.06666666666666667,0.0,False,,0,3,,
DavidMerrill_2009:0005:58.99-70.51,DavidMerrill_2009,5,11.520000000000003,42,0.11904761904761904,0.11904761904761904,0.0,False,,0,3,,
DavidMerrill_2009:0006:70.51-81.51,DavidMerrill_2009,6,11.0,34,0.08823529411764706,0.08823529411764706,0.0,False,,0,3,,
DavidMerrill_2009:0007:81.51-99.81,DavidMerrill_2009,7,18.299999999999997,76,0.14473684210526316,0.14473684210526316,0.0,False,,0,3,,
DavidMerrill_2009:0008:99.81-107.29,DavidMerrill_2009,8,7.480000000000004,25,0.0,0.0,0.0,False,,0,3,,
DavidMerrill_2009:0009:107.29-116.59,DavidMerrill_2009,9,9.299999999999997,23,0.17391304347826086,0.17391304347826086,0.0,False,,0,3,,
DavidMerrill_2009:0010:116.59-124.24,DavidMerrill_2009,10,7.6499999999999915,21,0.047619047619047616,0.047619047619047616,0.0,False,,0,3,,
DavidMerrill_2009:0011:124.24-137.32,DavidMerrill_2009,11,13.079999999999998,51,0.1568627450980392,0.1568627450980392,0.0,False,,0,3,,
DavidMerrill_2009:0012:139.53-150.53,DavidMerrill_2009,12,11.0,35,0.05714285714285714,0.05714285714285714,0.0,False,,0,3,,
DavidMerrill_2009:0013:153.22-165.98,DavidMerrill_2009,13,12.759999999999991,45,0.06666666666666667,0.06666666666666667,0.0,False,,0,3,,
DavidMerrill_2009:0014:165.98-174.40,DavidMerrill_2009,14,8.420000000000016,32,0.09375,0.09375,0.0,False,,0,3,,
DavidMerrill_2009:0015:176.32-177.21,DavidMerrill_2009,15,0.8900000000000148,2,0.0,0.0,0.0,False,2.5,3,0,5.666666666666667,0.3541666666666667
DavidMerrill_2009:0016:178.65-185.76,DavidMerrill_2009,16,7.109999999999985,29,0.034482758620689655,0.034482758620689655,0.0,False,,0,3,,
DavidMerrill_2009:0017:191.93-201.85,DavidMerrill_2009,17,9.919999999999987,41,0.024390243902439025,0.024390243902439025,0.0,False,,0,3,,
DavidMerrill_2009:0018:202.49-204.87,DavidMerrill_2009,18,2.3799999999999955,9,0.0,0.0,0.0,False,,0,3,,
DavidMerrill_2009:0019:212.16-215.63,DavidMerrill_2009,19,3.469999999999999,11,0.0,0.0,0.0,False,,0,3,,
DavidMerrill_2009:0020:217.01-225.65,DavidMerrill_2009,20,8.640000000000015,20,0.15,0.15,0.0,False,,0,3,,
DavidMerrill_2009:0021:225.65-237.16,DavidMerrill_2009,21,11.509999999999991,23,0.043478260869565216,0.043478260869565216,0.0,False,,0,3,,
DavidMerrill_2009:0022:237.16-246.46,DavidMerrill_2009,22,9.300000000000011,31,0.0967741935483871,0.0967741935483871,0.0,False,,0,3,,
DavidMerrill_2009:0023:246.46-248.67,DavidMerrill_2009,23,2.2099999999999795,4,0.0,0.0,0.0,False,,0,3,,
DavidMerrill_2009:0024:249.81-251.59,DavidMerrill_2009,24,1.7800000000000011,9,0.0,0.0,0.0,False,,0,3,,
DavidMerrill_2009:0025:254.17-255.71,DavidMerrill_2009,25,1.5400000000000205,3,0.3333333333333333,0.3333333333333333,0.0,False,,0,3,,
DavidMerrill_2009:0026:255.90-258.76,DavidMerrill_2009,26,2.859999999999985,3,1.0,1.0,0.0,False,,3,0,5.0,0.3125
DavidMerrill_2009:0027:258.76-263.58,DavidMerrill_2009,27,4.819999999999993,18,0.2222222222222222,0.2222222222222222,0.0,False,,0,3,,
DavidMerrill_2009:0028:264.27-265.73,DavidMerrill_2009,28,1.4600000000000364,4,0.25,0.25,0.0,False,,0,3,,
DavidMerrill_2009:0029:265.73-267.82,DavidMerrill_2009,29,2.089999999999975,1,1.0,1.0,0.0,False,,0,3,,
DavidMerrill_2009:0030:267.82-271.50,DavidMerrill_2009,30,3.680000000000007,14,0.0,0.0,0.0,False,,0,3,,
DavidMerrill_2009:0031:275.92-277.21,DavidMerrill_2009,31,1.2899999999999636,3,1.0,1.0,0.0,False,,0,3,,
DavidMerrill_2009:0032:281.65-294.64,DavidMerrill_2009,32,12.990000000000009,35,0.14285714285714285,0.14285714285714285,0.0,False,,0,3,,
DavidMerrill_2009:0033:294.84-304.65,DavidMerrill_2009,33,9.810000000000002,36,0.0,0.0,0.0,False,,0,3,,
DavidMerrill_2009:0034:304.65-315.72,DavidMerrill_2009,34,11.07000000000005,40,0.25,0.25,0.0,False,,0,3,,
DavidMerrill_2009:0035:315.73-322.60,DavidMerrill_2009,35,6.8700000000000045,20,0.0,0.0,0.0,False,,0,3,,
DavidMerrill_2009:0036:324.76-327.12,DavidMerrill_2009,36,2.3600000000000136,7,0.2857142857142857,0.2857142857142857,0.0,False,1.4285714285714286,3,0,3.0,0.1875
DavidMerrill_2009:0037:327.12-331.81,DavidMerrill_2009,37,4.689999999999998,9,0.1111111111111111,0.1111111111111111,0.0,False,,0,3,,
DavidMerrill_2009:0038:331.81-336.83,DavidMerrill_2009,38,5.019999999999982,13,0.38461538461538464,0.38461538461538464,0.0,False,,0,3,,
DavidMerrill_2009:0039:342.06-343.99,DavidMerrill_2009,39,1.9300000000000068,7,0.14285714285714285,0.14285714285714285,0.0,False,,0,3,,
DavidMerrill_2009:0040:348.65-352.49,DavidMerrill_2009,40,3.840000000000032,17,0.47058823529411764,0.47058823529411764,0.0,False,,0,3,,
DavidMerrill_2009:0041:354.19-360.06,DavidMerrill_2009,41,5.8700000000000045,17,0.058823529411764705,0.058823529411764705,0.0,False,,0,3,,
DavidMerrill_2009:0042:360.06-363.77,DavidMerrill_2009,42,3.7099999999999795,14,0.07142857142857142,0.07142857142857142,0.0,False,,0,3,,
DavidMerrill_2009:0043:368.67-376.17,DavidMerrill_2009,43,7.5,32,0.03125,0.03125,0.0,False,,0,3,,
DavidMerrill_2009:0044:376.17-382.22,DavidMerrill_2009,44,6.050000000000011,18,0.2777777777777778,0.2777777777777778,0.0,False,,0,3,,
DavidMerrill_2009:0045:388.12-389.87,DavidMerrill_2009,45,1.75,3,0.0,0.0,0.0,False,1.0,2,1,3.5,0.21875
DavidMerrill_2009:0046:390.99-401.08,DavidMerrill_2009,46,10.089999999999975,34,0.029411764705882353,0.029411764705882353,0.0,False,,0,3,,
DavidMerrill_2009:0047:401.08-406.50,DavidMerrill_2009,47,5.420000000000016,23,0.17391304347826086,0.17391304347826086,0.0,False,,0,3,,
DavidMerrill_2009:0048:406.50-420.82,DavidMerrill_2009,48,14.319999999999993,52,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0000:12.80-27.15,ElizabethGilbert_2009,0,14.349999999999998,41,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0001:27.15-37.16,ElizabethGilbert_2009,1,10.009999999999998,30,0.03333333333333333,0.03333333333333333,0.0,False,,0,3,,
ElizabethGilbert_2009:0002:37.22-59.07,ElizabethGilbert_2009,2,21.85,59,0.01694915254237288,0.01694915254237288,0.0,False,,0,6,,
ElizabethGilbert_2009:0003:59.08-79.14,ElizabethGilbert_2009,3,20.060000000000002,68,0.07352941176470588,0.07352941176470588,0.0,False,,0,3,,
ElizabethGilbert_2009:0004:79.14-94.42,ElizabethGilbert_2009,4,15.280000000000001,59,0.03389830508474576,0.03389830508474576,0.0,False,,0,3,,
ElizabethGilbert_2009:0005:94.42-111.18,ElizabethGilbert_2009,5,16.760000000000005,70,0.04285714285714286,0.04285714285714286,0.0,False,,0,3,,
ElizabethGilbert_2009:0006:112.33-115.64,ElizabethGilbert_2009,6,3.3100000000000023,9,0.2222222222222222,0.3333333333333333,0.1111111111111111,False,0.4444444444444444,1,2,3.0,0.1875
ElizabethGilbert_2009:0007:115.65-128.00,ElizabethGilbert_2009,7,12.349999999999994,42,0.09523809523809523,0.09523809523809523,0.0,False,,0,3,,
ElizabethGilbert_2009:0008:128.00-148.14,ElizabethGilbert_2009,8,20.139999999999986,68,0.014705882352941176,0.014705882352941176,0.0,False,,0,3,,
ElizabethGilbert_2009:0009:148.14-161.55,ElizabethGilbert_2009,9,13.410000000000025,39,0.02564102564102564,0.02564102564102564,0.0,False,,0,3,,
ElizabethGilbert_2009:0010:161.55-177.28,ElizabethGilbert_2009,10,15.72999999999999,54,0.05555555555555555,0.05555555555555555,0.0,False,,0,3,,
ElizabethGilbert_2009:0011:176.87-187.00,ElizabethGilbert_2009,11,10.129999999999995,26,0.038461538461538464,0.038461538461538464,0.0,False,,0,3,,
ElizabethGilbert_2009:0012:187.18-202.02,ElizabethGilbert_2009,12,14.840000000000003,46,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0013:202.02-214.46,ElizabethGilbert_2009,13,12.439999999999998,39,0.05128205128205128,0.05128205128205128,0.0,False,,0,3,,
ElizabethGilbert_2009:0014:214.47-222.80,ElizabethGilbert_2009,14,8.330000000000013,26,0.038461538461538464,0.038461538461538464,0.0,False,,0,3,,
ElizabethGilbert_2009:0015:223.00-231.43,ElizabethGilbert_2009,15,8.430000000000007,32,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0016:231.43-251.09,ElizabethGilbert_2009,16,19.659999999999997,54,0.018518518518518517,0.018518518518518517,0.0,False,,0,3,,
ElizabethGilbert_2009:0017:251.09-269.62,ElizabethGilbert_2009,17,18.53,69,0.17391304347826086,0.17391304347826086,0.0,False,,0,3,,
ElizabethGilbert_2009:0018:269.62-287.49,ElizabethGilbert_2009,18,17.870000000000005,54,0.05555555555555555,0.05555555555555555,0.0,False,,0,3,,
ElizabethGilbert_2009:0019:287.49-305.67,ElizabethGilbert_2009,19,18.180000000000007,62,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0020:305.67-312.30,ElizabethGilbert_2009,20,6.6299999999999955,27,0.14814814814814814,0.14814814814814814,0.0,False,,0,3,,
ElizabethGilbert_2009:0021:312.30-321.30,ElizabethGilbert_2009,21,9.0,32,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0022:321.30-334.55,ElizabethGilbert_2009,22,13.25,50,0.02,0.02,0.0,False,,0,3,,
ElizabethGilbert_2009:0023:334.55-347.62,ElizabethGilbert_2009,23,13.069999999999993,44,0.022727272727272728,0.022727272727272728,0.0,False,,0,3,,
ElizabethGilbert_2009:0024:347.62-362.73,ElizabethGilbert_2009,24,15.110000000000014,61,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0025:362.73-375.78,ElizabethGilbert_2009,25,13.049999999999955,35,0.08571428571428572,0.08571428571428572,0.0,False,,0,3,,
ElizabethGilbert_2009:0026:375.78-402.03,ElizabethGilbert_2009,26,26.25,68,0.16176470588235295,0.16176470588235295,0.0,False,,0,6,,
ElizabethGilbert_2009:0027:402.03-413.14,ElizabethGilbert_2009,27,11.110000000000014,32,0.09375,0.09375,0.0,False,,0,3,,
ElizabethGilbert_2009:0028:413.14-418.41,ElizabethGilbert_2009,28,5.270000000000039,17,0.058823529411764705,0.058823529411764705,0.0,False,,0,3,,
ElizabethGilbert_2009:0029:418.41-427.32,ElizabethGilbert_2009,29,8.909999999999968,22,0.09090909090909091,0.09090909090909091,0.0,False,,0,3,,
