dataset,split,seq_len,overlap,epochs,lr,repeat,wer,ins_rate,del_rate,sub_rate,words,path,error
tedlium,test,2048,1792,1,1em5,1,0.059790891369838735,0.009321283005493532,0.01697678539783803,0.03349282296650718,28215,tedlium-test-ctc-seq2048-overlap1792-epoch-1-lr-1em5_1.pkl,
tedlium,test,2048,1792,1,1em6,1,0.06039340776182881,0.008683324472798157,0.017827396774765195,0.03388268651426546,28215,tedlium-test-ctc-seq2048-overlap1792-epoch-1-lr-1em6_1.pkl,
tedlium,test,2048,1792,1,3em5,1,0.059790891369838735,0.009214956583377636,0.01729576466418572,0.03328017012227538,28215,tedlium-test-ctc-seq2048-overlap1792-epoch-1-lr-3em5_1.pkl,
tedlium,test,2048,1792,1,3em6,1,0.06003898635477583,0.008718766613503456,0.017614743930533406,0.03370547581073897,28215,tedlium-test-ctc-seq2048-overlap1792-epoch-1-lr-3em6_1.pkl,
tedlium,test,2048,1792,5,1em5,1,0.05879851143009038,0.009959241538188907,0.01616161616161616,0.03267765373028531,28215,tedlium-test-ctc-seq2048-overlap1792-epoch-5-lr-1em5_1.pkl,
tedlium,test,2048,1792,5,1em6,1,0.05847953216374269,0.009002303739145845,0.01701222753854333,0.032465000886053516,28215,tedlium-test-ctc-seq2048-overlap1792-epoch-5-lr-1em6_1.pkl,
tedlium,test,2048,1792,5,3em5,1,0.05950735424419635,0.009959241538188907,0.016657806131490344,0.0328903065745171,28215,tedlium-test-ctc-seq2048-overlap1792-epoch-5-lr-3em5_1.pkl,
tedlium,test,2048,1792,5,3em6,1,0.058869395711500974,0.009250398724082934,0.016693248272195642,0.0329257487152224,28215,tedlium-test-ctc-seq2048-overlap1792-epoch-5-lr-3em6_1.pkl,
